ra,dec,sy_name,hostname,sy_snum,sy_pnum,sy_mnum,st_mass,sy_plx
306.1239076,16.7621462,"HAT-P-23","HAT-P-23",1,1,0,1.13,2.7128900
,,"Kepler-1660","Kepler-1660 B",2,1,0,1.04,
,,"Kepler-1660","Kepler-1660 B",2,1,0,1.04,
229.9912200,36.2295450,"HAT-P-4","HAT-P-4",2,1,0,1.27,3.0919400
76.0818912,-6.2297801,"WASP-35","WASP-35",1,1,0,1.14,4.9166800
307.7255587,6.4293305,"WASP-2","WASP-2",2,1,0,0.79,6.4979500
41.0400779,-30.1690785,"WASP-72","WASP-72",1,1,0,1.03,2.2718300
16.7786879,-75.1989452,"TOI-169","TOI-169",1,1,0,1.05,2.4232800
157.0626200,25.5731366,"KELT-4","KELT-4 A",3,1,0,1.24,4.5576700
125.6174070,13.7353093,"KELT-17","KELT-17",1,1,0,1.73,4.3867800
87.4017825,-54.9104230,"TOI-201","TOI-201",1,1,0,1.31,8.7565900
133.0147781,11.6899626,"NGC 2682 Sand 1429","NGC 2682 Sand 1429",1,1,0,1.26,1.1434900
24.3544618,-45.6777937,"WASP-18","WASP-18",2,2,0,,8.0694300
297.3225812,4.6714112,"HAT-P-41","HAT-P-41 B",2,1,0,,2.9324800
87.6795610,-27.6233218,"WASP-160","WASP-160 B",2,1,0,0.87,3.4395400
152.2182549,69.2766204,"TOI-1235","TOI-1235",1,1,0,0.61,25.2016000
291.0323102,49.0402129,"Kepler-68","Kepler-68",2,4,0,,6.9075800
165.6904843,-16.4064445,"LP 791-18","LP 791-18",1,3,0,,37.7177000
84.2992798,-80.4646041,"HD 39091","HD 39091",1,3,0,1.10,54.7052000
144.0074644,-21.6650634,"GJ 357","GJ 357",1,3,0,,105.8830000
97.0957165,-65.5786149,"TOI-700","TOI-700",1,4,0,0.41,32.0980000
108.8251171,14.2626064,"HAT-P-24","HAT-P-24",2,1,0,1.25,2.3794700
287.8872376,46.2761224,"Kepler-105","Kepler-105",1,2,0,0.94,2.1490300
298.0794448,44.7462480,"Kepler-18","Kepler-18",1,3,0,0.88,2.2804300
23.5934253,-66.6763495,"TOI-125","TOI-125",1,3,0,0.91,8.9754600
294.5132465,45.9816453,"Kepler-41","Kepler-41",1,1,0,0.90,0.8864420
84.2992798,-80.4646041,"HD 39091","HD 39091",1,3,0,1.09,54.7052000
0.3257610,-8.9262512,"WASP-136","WASP-136",1,1,0,,3.6009100
344.8735878,-60.4478194,"WASP-164","WASP-164",1,1,0,1.00,3.0250400
296.6884420,-63.5656488,"HATS-35","HATS-35",1,1,0,1.17,1.9155600
133.0147781,11.6899626,"NGC 2682 Sand 1429","NGC 2682 Sand 1429",1,1,0,1.10,1.1434900
291.0323102,49.0402129,"Kepler-68","Kepler-68",2,4,0,1.08,6.9075800
278.6260240,35.6593454,"WASP-3","WASP-3 C",3,1,0,0.68,4.1720800
186.7873036,-48.9784105,"HATS-58","HATS-58 A",2,1,0,,
126.3378248,-11.5009889,"WASP-161","WASP-161",1,1,0,1.29,2.8863500
324.5359781,30.4881882,"HAT-P-17","HAT-P-17",1,2,0,0.92,10.7960000
348.4947931,8.7610793,"WASP-52","WASP-52",1,1,0,0.87,5.6917600
206.0940142,48.0285650,"HAT-P-3","HAT-P-3",2,1,0,0.94,7.4031100
160.5587646,-3.8349989,"WASP-127","WASP-127",2,1,0,,6.2408700
5.2377567,-35.9984650,"WASP-45","WASP-45",2,1,0,0.91,4.7064300
175.5505363,26.7030669,"GJ 436","GJ 436",1,1,0,0.45,102.5010000
309.5112337,-48.4620833,"WASP-88","WASP-88",1,1,0,1.45,1.8810800
291.7770457,1.3836634,"CoRoT-2","CoRoT-2",2,1,0,,4.6607600
299.4070341,44.0350387,"Kepler-5","Kepler-5",1,1,0,1.32,1.0829400
161.7069053,-9.3993646,"KELT-11","KELT-11",1,1,0,,10.0562000
299.4070341,44.0350387,"Kepler-5","Kepler-5",1,1,0,1.32,1.0829400
282.1103893,79.2598361,"TOI-1259","TOI-1259 B",2,1,0,0.56,8.2830700
297.3330716,41.8911186,"KOI-94","KOI-94",2,4,0,1.28,2.0676000
291.0323102,49.0402129,"Kepler-68","Kepler-68",2,4,0,,6.9075800
315.5319489,7.0562793,"WASP-90","WASP-90",1,1,0,1.20,2.1199600
195.9818362,30.6401450,"KELT-6","KELT-6",1,2,0,1.13,4.1255000
291.0323102,49.0402129,"Kepler-68","Kepler-68",2,4,0,1.08,6.9075800
294.6614126,31.2192001,"KELT-20","KELT-20",1,1,0,,7.3014800
294.5132465,45.9816453,"Kepler-41","Kepler-41",1,1,0,0.90,0.8864420
285.2685283,48.5598835,"Kepler-447","Kepler-447",1,1,0,0.89,3.7020600
192.9812030,-42.0736165,"WASP-42","WASP-42",1,1,0,0.90,5.6120000
213.1438604,47.0147826,"HAT-P-44","HAT-P-44",1,2,0,,2.8459400
358.5151344,37.0218242,"Qatar-7","Qatar-7",1,1,0,1.17,1.3884200
298.0794448,44.7462480,"Kepler-18","Kepler-18",1,3,0,0.94,2.2804300
205.4542456,-0.1281712,"WASP-54","WASP-54",2,1,0,1.15,3.9521800
314.5754375,-35.7966224,"WASP-133","WASP-133",1,1,0,1.00,1.7619000
160.8868435,-1.9126984,"TOI-2524","TOI-2524",1,1,0,1.01,2.2503900
316.9614798,-26.0967205,"HATS-13","HATS-13",1,1,0,,2.3429100
294.6614126,31.2192001,"KELT-20","KELT-20",1,1,0,,7.3014800
349.5592665,-56.9039857,"HD 219666","HD 219666",1,1,0,,10.5900000
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.93,3.7145100
296.1328135,48.9773095,"Kepler-396","Kepler-396",1,2,0,0.85,4.4406400
296.1328135,48.9773095,"Kepler-396","Kepler-396",1,2,0,0.92,4.4406400
339.0258401,-17.0003046,"HATS-72","HATS-72",1,1,0,0.71,7.8090000
144.9268593,-28.5856004,"HATS-26","HATS-26",1,1,0,1.30,1.1318900
168.6376584,25.7105962,"HD 97658","HD 97658",1,1,0,0.80,46.3494000
319.6995877,-26.6163743,"HD 202772","HD 202772 A",2,1,0,1.72,6.1655400
79.7682532,-71.8955269,"TOI-163","TOI-163",1,1,0,,2.4009700
354.1686959,-34.6113042,"WASP-173","WASP-173 A",2,1,0,1.03,4.2635800
287.8872376,46.2761224,"Kepler-105","Kepler-105",1,2,0,1.11,2.1490300
296.1328135,48.9773095,"Kepler-396","Kepler-396",1,2,0,0.85,4.4406400
109.1045212,-31.2443947,"HATS-70","HATS-70",1,1,0,1.78,0.6579180
184.4871250,16.4445000,"WISEP J121756.91+162640.2 A","WISEP J121756.91+162640.2 A",1,1,0,0.03,
286.8085258,49.3164211,"TrES-2","TrES-2",2,1,0,0.99,4.6154300
284.6351885,40.7198296,"Kepler-506","Kepler-506",1,1,0,,4.3488000
171.2749348,41.0280207,"HAT-P-21","HAT-P-21",1,1,0,,3.5780700
298.0794448,44.7462480,"Kepler-18","Kepler-18",1,3,0,0.88,2.2804300
286.2434458,50.0403671,"Kepler-12","Kepler-12",1,1,0,,1.1057000
322.2537644,-58.8361466,"WASP-145","WASP-145 A",2,1,0,0.76,10.9242000
287.8872376,46.2761224,"Kepler-105","Kepler-105",1,2,0,,2.1490300
108.3014090,-42.4097623,"KELT-14","KELT-14",1,1,0,1.18,3.9693100
297.3330716,41.8911186,"KOI-94","KOI-94",2,4,0,1.08,2.0676000
175.5505363,26.7030669,"GJ 436","GJ 436",1,1,0,0.47,102.5010000
299.4070341,44.0350387,"Kepler-5","Kepler-5",1,1,0,1.45,1.0829400
311.0427558,-39.2254856,"WASP-7","WASP-7",1,1,0,1.28,6.1330300
270.6217083,-28.3962500,"OGLE-2014-BLG-0124L","OGLE-2014-BLG-0124L",1,1,0,0.90,
270.6217083,-28.3962500,"OGLE-2014-BLG-0124L","OGLE-2014-BLG-0124L",1,1,0,0.90,
183.3660401,23.0556870,"WASP-56","WASP-56",2,1,0,,3.0864800
294.5132465,45.9816453,"Kepler-41","Kepler-41",1,1,0,1.12,0.8864420
131.1069959,1.8598933,"WASP-84","WASP-84",1,2,0,0.84,9.9129500
283.2358100,41.3430370,"Kepler-132","Kepler-132",2,4,0,0.92,
160.5587646,-3.8349989,"WASP-127","WASP-127",2,1,0,1.05,6.2408700
298.0794448,44.7462480,"Kepler-18","Kepler-18",1,3,0,0.88,2.2804300
60.3855387,-20.4509991,"WASP-140","WASP-140",2,1,0,0.92,8.4748800
100.5712467,-29.7767800,"HATS-40","HATS-40",1,1,0,1.36,0.7161180
95.4162204,11.2516477,"TOI-2498","TOI-2498",1,1,0,1.08,3.6053200
95.4162204,11.2516477,"TOI-2498","TOI-2498",1,1,0,,3.6053200
356.6667136,31.1559115,"WASP-60","WASP-60",1,1,0,1.08,2.2916300
282.1001665,79.2564761,"TOI-1259","TOI-1259 A",2,1,0,0.74,8.4380900
0.1856063,-54.8308228,"HIP 65","HIP 65 A",2,1,0,0.78,16.1560000
5.1669536,31.9899732,"WASP-1","WASP-1",2,1,0,1.15,2.5170700
305.0957239,-19.3147271,"WASP-68","WASP-68",2,1,0,1.24,4.3883900
126.4337428,-13.5595485,"TOI-1478","TOI-1478",1,1,0,0.95,6.5119900
286.8085258,49.3164211,"TrES-2","TrES-2",2,1,0,1.05,4.6154300
283.2358100,41.3430370,"Kepler-132","Kepler-132",2,4,0,0.92,
291.4181275,38.6723124,"Kepler-93","Kepler-93",1,2,0,0.91,10.3974000
41.6391598,-0.4641252,"WASP-138","WASP-138",1,1,0,1.25,2.3857100
243.9597194,10.0324103,"WASP-38","WASP-38",1,1,0,1.16,7.3114600
259.2545389,72.7470231,"TOI-2084","TOI-2084",2,1,0,,8.7010100
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.87,3.7145100
221.9438866,1.0650227,"WASP-37","WASP-37",1,1,0,0.93,2.5183300
168.6376584,25.7105962,"HD 97658","HD 97658",1,1,0,,46.3494000
270.6217080,-28.3962500,"OGLE-2014-BLG-0124L","OGLE-2014-BLG-0124L",1,1,0,0.71,
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,,3.7145100
161.8795569,36.3294345,"TOI-5398","TOI-5398",1,2,0,1.11,7.6133500
269.0042917,-32.7134722,"OGLE-2016-BLG-1093L","OGLE-2016-BLG-1093L",1,1,0,0.45,
270.6217080,-28.3962500,"OGLE-2014-BLG-0124L","OGLE-2014-BLG-0124L",1,1,0,0.65,
269.0042917,-32.7134722,"OGLE-2016-BLG-1093L","OGLE-2016-BLG-1093L",1,1,0,0.48,
269.0042917,-32.7134722,"OGLE-2016-BLG-1093L","OGLE-2016-BLG-1093L",1,1,0,0.46,
286.8085258,49.3164211,"TrES-2","TrES-2",2,1,0,0.98,4.6154300
291.4181275,38.6723124,"Kepler-93","Kepler-93",1,2,0,,10.3974000
269.1479583,-29.5392222,"OGLE-TR-56","OGLE-TR-56",1,1,0,1.34,
55.9336392,-65.1937800,"WASP-119","WASP-119",1,1,0,1.00,3.2775500
285.2685283,48.5598835,"Kepler-447","Kepler-447",1,1,0,0.76,3.7020600
261.3495847,52.7904721,"HD 158259","HD 158259",1,5,0,,36.9399000
291.0323102,49.0402129,"Kepler-68","Kepler-68",2,4,0,,6.9075800
261.3495847,52.7904721,"HD 158259","HD 158259",1,5,0,,36.9399000
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.94,3.7145100
295.6265640,49.1304110,"Kepler-365","Kepler-365",1,2,0,1.03,
295.2173259,40.5921599,"Kepler-633","Kepler-633",1,2,0,1.26,
243.9597194,10.0324103,"WASP-38","WASP-38",1,1,0,,7.3114600
287.8872376,46.2761224,"Kepler-105","Kepler-105",1,2,0,1.28,2.1490300
90.0625878,11.8840577,"TOI-2497","TOI-2497",1,1,0,,3.4771500
103.4128333,12.8815784,"TOI-530","TOI-530",1,1,0,0.54,6.6938300
66.2481420,39.4606020,"HAT-P-15","HAT-P-15",1,1,0,,5.1663800
113.7582526,17.8300283,"HAT-P-39","HAT-P-39",2,1,0,,1.4063600
359.1519716,36.2129562,"Qatar-3","Qatar-3",1,1,0,1.15,1.3315700
175.5505363,26.7030669,"GJ 436","GJ 436",1,1,0,0.56,102.5010000
284.2960393,51.2691212,"HAT-P-37","HAT-P-37",1,1,0,0.93,2.5313800
3.9617073,1.2005122,"WASP-32","WASP-32",1,1,0,1.07,3.5949300
285.0965172,-54.8933408,"HATS-29","HATS-29",1,1,0,0.99,2.7976900
205.4542456,-0.1281712,"WASP-54","WASP-54",2,1,0,,3.9521800
79.7682532,-71.8955269,"TOI-163","TOI-163",1,1,0,1.44,2.4009700
263.4652500,-24.8103611,"OGLE-2019-BLG-0362L","OGLE-2019-BLG-0362L",1,1,0,0.42,
263.4652500,-24.8103611,"OGLE-2019-BLG-0362L","OGLE-2019-BLG-0362L",1,1,0,0.45,
269.0042917,-32.7134722,"OGLE-2016-BLG-1093L","OGLE-2016-BLG-1093L",1,1,0,0.41,
290.4939130,52.0556110,"Kepler-515","Kepler-515",2,1,0,1.00,
298.0794448,44.7462480,"Kepler-18","Kepler-18",1,3,0,0.88,2.2804300
348.3372026,57.1696255,"HD 219134","HD 219134",1,6,0,0.81,153.0810000
287.8872376,46.2761224,"Kepler-105","Kepler-105",1,2,0,1.08,2.1490300
307.7255587,6.4293305,"WASP-2","WASP-2",2,1,0,0.80,6.4979500
284.6351885,40.7198296,"Kepler-506","Kepler-506",1,1,0,,4.3488000
90.0625878,11.8840577,"TOI-2497","TOI-2497",1,1,0,1.86,3.4771500
110.3880285,58.2681094,"XO-4","XO-4",1,1,0,1.28,3.6392100
36.7758112,-50.2844247,"WASP-117","WASP-117",1,1,0,1.10,6.3017600
97.0335983,-0.1707293,"CoRoT-19","CoRoT-19",1,1,0,1.18,1.2376400
16.7786879,-75.1989452,"TOI-169","TOI-169",1,1,0,,2.4232800
206.0940142,48.0285650,"HAT-P-3","HAT-P-3",2,1,0,0.93,7.4031100
291.7770457,1.3836634,"CoRoT-2","CoRoT-2",2,1,0,0.96,4.6607600
112.9654210,-73.6060358,"TOI-150","TOI-150",1,1,0,,2.9449700
174.1094967,-2.0233506,"TOI-5174","TOI-5174",1,1,0,,5.0418400
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.92,3.7145100
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.89,3.7145100
118.4831501,23.9382192,"HAT-P-68","HAT-P-68",1,1,0,0.66,4.9179300
297.3330716,41.8911186,"KOI-94","KOI-94",2,4,0,1.08,2.0676000
174.1094967,-2.0233506,"TOI-5174","TOI-5174",1,1,0,1.00,5.0418400
190.0365636,-44.3120777,"HD 110113","HD 110113",1,2,0,1.03,9.3785200
227.2154975,2.3432860,"WASP-24","WASP-24",3,1,0,1.15,3.0764400
299.4070341,44.0350387,"Kepler-5","Kepler-5",1,1,0,1.23,1.0829400
292.2873012,43.1972542,"Kepler-435","Kepler-435",1,1,0,0.96,0.6761650
297.3330716,41.8911186,"KOI-94","KOI-94",2,4,0,1.28,2.0676000
264.2735096,25.7311468,"HAT-P-55","HAT-P-55",1,1,0,1.06,1.9266000
160.8868435,-1.9126984,"TOI-2524","TOI-2524",1,1,0,1.03,2.2503900
259.2523129,72.7436858,"TOI-2084","TOI-2084 B",2,1,0,,
359.1915117,-22.1532316,"WASP-147","WASP-147",1,1,0,1.04,2.2651000
5.2377567,-35.9984650,"WASP-45","WASP-45",2,1,0,0.85,4.7064300
243.9597194,10.0324103,"WASP-38","WASP-38",1,1,0,1.23,7.3114600
160.8868435,-1.9126984,"TOI-2524","TOI-2524",1,1,0,,2.2503900
347.4928024,18.3961597,"WASP-21","WASP-21",1,1,0,0.89,3.8412500
123.3922465,-1.9827874,"WASP-180","WASP-180 A",2,1,0,1.24,3.9092900
57.3389409,-60.7871861,"TOI-2416","TOI-2416",1,1,0,1.12,1.7641400
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,0.97,3.7145100
259.2545389,72.7470231,"TOI-2084","TOI-2084",2,1,0,0.46,8.7010100
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,1.03,68.0818000
283.2358100,41.3430370,"Kepler-132","Kepler-132",2,4,0,0.92,
299.5495794,45.7696769,"Kepler-1079","Kepler-1079",1,1,0,,
269.1479583,-29.5392222,"OGLE-TR-56","OGLE-TR-56",1,1,0,1.23,
245.9092617,-26.5315944,"PSR B1620-26","PSR B1620-26",2,1,0,1.35,
288.0674450,42.3553050,"Kepler-477","Kepler-477",2,1,0,,
290.4939130,52.0556110,"Kepler-515","Kepler-515",2,1,0,1.00,
287.2368778,43.5671665,"Kepler-1676","Kepler-1676",1,1,0,1.07,
295.8940373,42.3805156,"Kepler-397","Kepler-397",1,2,0,0.74,
296.0898796,48.9554121,"Kepler-1031","Kepler-1031",1,1,0,,
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.81,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.91,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
61.6862197,-16.7557546,"TOI-2373","TOI-2373",1,1,0,,1.9370900
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
57.3389409,-60.7871861,"TOI-2416","TOI-2416",1,1,0,,1.7641400
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.87,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.81,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,,68.0818000
61.6862197,-16.7557546,"TOI-2373","TOI-2373",1,1,0,0.97,1.9370900
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.91,68.0818000
57.3389409,-60.7871861,"TOI-2416","TOI-2416",1,1,0,1.00,1.7641400
61.6862197,-16.7557546,"TOI-2373","TOI-2373",1,1,0,1.04,1.9370900
230.4401147,-48.3188174,"HD 136352","HD 136352",1,3,0,0.91,68.0818000
295.2173259,40.5921599,"Kepler-633","Kepler-633",1,2,0,,
295.7542063,42.5373065,"Kepler-1006","Kepler-1006",1,1,0,1.06,
305.0019583,4.6323722,"NSVS 14256825","NSVS 14256825 Ab",2,1,0,0.11,
286.2717162,43.5952037,"Kepler-886","Kepler-886",1,1,0,,1.3770400
289.2906978,51.4089936,"Kepler-895","Kepler-895",1,1,0,,1.8232800
295.0949565,43.5375650,"Kepler-855","Kepler-855",1,1,0,0.92,0.6356660
296.9235822,43.5664628,"Kepler-1561","Kepler-1561",1,1,0,,1.1636500
269.1479583,-29.5392222,"OGLE-TR-56","OGLE-TR-56",1,1,0,1.17,
284.9986980,50.1466922,"Kepler-1712","Kepler-1712",1,1,0,0.51,6.3705500
341.6527140,-56.5997984,"HD 215497","HD 215497",1,2,0,0.92,24.6339000
155.5433193,41.2289354,"HD 89744","HD 89744",2,1,0,1.56,25.8537000
11.4181301,7.8450492,"HD 4313","HD 4313",1,1,0,,7.3090400
292.2196000,44.6173667,"Kepler-42","Kepler-42",1,3,0,0.62,24.9340000
291.9127633,41.5335891,"Kepler-996","Kepler-996",1,1,0,1.07,0.7934100
286.2471739,50.2423694,"Kepler-514","Kepler-514",2,1,0,1.28,2.1675400
294.1496529,38.4582070,"Kepler-541","Kepler-541",1,1,0,,0.9141140
291.0189951,38.5455728,"Kepler-795","Kepler-795",2,1,0,,2.0033100
291.2451266,37.7590079,"Kepler-1354","Kepler-1354",1,1,0,0.99,0.8647320
296.5166659,44.6086233,"Kepler-1591","Kepler-1591",1,1,0,,0.6763060
288.7669819,46.3944497,"Kepler-1392","Kepler-1392",1,1,0,,
292.4996101,46.3243406,"Kepler-344","Kepler-344",1,2,0,0.90,0.9689210
295.9482766,44.7530960,"Kepler-1475","Kepler-1475",1,1,0,1.02,0.6101330
296.9867284,47.4773531,"Kepler-623","Kepler-623",1,1,0,,1.3273400
355.4640788,-5.9862379,"HD 222582","HD 222582",2,1,0,0.99,23.6913000
264.2610245,-44.3232519,"GJ 682","GJ 682",1,2,0,0.27,199.7030000
291.2211720,50.5813487,"Kepler-572","Kepler-572",1,1,0,0.77,1.9527600
292.2399069,48.5115214,"Kepler-1813","Kepler-1813",1,1,0,0.78,
284.6772402,44.7976401,"Kepler-282","Kepler-282",1,4,0,,0.7189240
286.8653826,41.9889571,"Kepler-152","Kepler-152",1,2,0,,2.2382800
296.0642944,45.4285986,"Kepler-335","Kepler-335",1,2,0,,0.7533060
283.0228527,47.2611431,"Kepler-549","Kepler-549",1,3,0,0.84,1.5456700
295.1828896,38.6542028,"Kepler-576","Kepler-576",1,1,0,,1.5911900
289.7528323,41.6318840,"Kepler-444","Kepler-444",3,5,0,,27.4137000
140.6569501,50.6037764,"HD 80606","HD 80606",2,1,0,,15.0153000
143.9383526,34.7805902,"HD 82886","HD 82886",1,1,0,,7.8422000
286.0029904,44.7565551,"Kepler-1135","Kepler-1135",1,1,0,0.98,0.7318020
287.7903733,-2.6387703,"HD 179079","HD 179079",1,1,0,1.15,14.3167000
288.9240901,46.0575865,"Kepler-1156","Kepler-1156",1,1,0,,1.4176700
269.1479262,-29.5392999,"OGLE-TR-56","OGLE-TR-56",1,1,0,1.30,0.4519790
290.4744875,37.7665499,"Kepler-1172","Kepler-1172",1,1,0,,0.7375850
287.0940046,39.0607801,"Kepler-1728","Kepler-1728",1,1,0,,1.5056600
287.5220359,51.3759464,"Kepler-1234","Kepler-1234",1,1,0,0.83,1.0628500
285.6616933,37.9645672,"Kepler-98","Kepler-98",1,1,0,,2.8258900
295.9206663,47.4486164,"Kepler-784","Kepler-784",1,2,0,,0.7382170
291.0206823,42.4624633,"Kepler-1744","Kepler-1744",1,1,0,,0.8877170
284.2871470,42.3555784,"Kepler-1303","Kepler-1303",1,1,0,,1.0854600
296.2860853,48.2246328,"Kepler-228","Kepler-228",1,3,0,,0.5798460
4.0634323,-79.8514218,"GJ 3021","GJ 3021",2,1,0,0.94,56.9319000
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,,0.7986790
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,,0.7986790
4.6126677,44.0247296,"GJ 15","GJ 15 A",2,2,0,,280.6900000
296.6368878,43.8027948,"Kepler-559","Kepler-559",1,1,0,,1.2591800
287.9455985,39.2305281,"Kepler-1139","Kepler-1139",1,1,0,,1.9908500
292.1445534,47.1573604,"Kepler-763","Kepler-763",1,3,0,,1.0109300
285.5168720,38.9324587,"Kepler-555","Kepler-555",1,1,0,,0.9989270
288.4008374,34.9146658,"HD 180053","HD 180053",1,1,0,,7.2682300
294.1156858,38.3934378,"Kepler-768","Kepler-768",1,1,0,,1.2468100
299.9656619,44.1608805,"Kepler-1118","Kepler-1118",1,1,0,0.84,1.0976600
284.1832668,45.0740897,"Kepler-1045","Kepler-1045",1,1,0,,1.0325900
285.0360506,45.0709909,"Kepler-1991","Kepler-1991",1,2,0,,1.1397800
288.4165196,41.0298175,"Kepler-747","Kepler-747",1,1,0,0.74,0.2633330
295.1025166,40.5723736,"Kepler-1277","Kepler-1277",1,1,0,0.99,1.7660300
286.5806115,48.5442312,"Kepler-1421","Kepler-1421",1,1,0,,1.2478500
296.1079271,39.3199201,"Kepler-1502","Kepler-1502",1,1,0,1.44,0.6322980
287.5296372,38.8945065,"Kepler-1164","Kepler-1164",1,1,0,,2.2880400
248.2126715,2.0844547,"HD 149143","HD 149143",1,1,0,1.20,13.6179000
216.7005171,-5.1784093,"HD 126614","HD 126614",3,1,0,,13.6519000
217.3934657,-62.6761821,"alf Cen","Proxima Cen",3,1,0,,768.5000000
349.2071949,-21.2033101,"HIP 114933","HIP 114933",1,1,0,,9.7979000
53.8148478,-49.4172669,"HD 22532","HD 22532",1,1,0,,6.1753100
297.0200549,43.4325382,"Kepler-1342","Kepler-1342",1,1,0,,1.0951700
299.1695093,43.4410533,"Kepler-1267","Kepler-1267",1,1,0,,0.6975750
288.6644840,51.4983798,"Kepler-1829","Kepler-1829",1,1,0,,1.4420900
297.7242257,43.5272796,"Kepler-865","Kepler-865",1,2,0,,1.6775800
299.5618676,43.5035173,"Kepler-718","Kepler-718",1,1,0,,0.7401220
282.0354942,43.6312491,"Kepler-961","Kepler-961",1,1,0,,1.7124400
281.9605834,43.7030386,"Kepler-1730","Kepler-1730",1,1,0,,0.6721400
353.5629149,-42.0617794,"WASP-4","WASP-4",1,1,0,,3.7145100
297.2789115,43.7239693,"Kepler-162","Kepler-162",1,2,0,,1.1402300
4.6762645,-8.0536206,"HD 1461","HD 1461",1,2,0,1.02,42.6090000
6.0851069,-56.6499880,"HD 2039","HD 2039",1,1,0,1.20,11.6408000
6.0851069,-56.6499880,"HD 2039","HD 2039",1,1,0,,11.6408000
8.2938367,54.8948177,"HD 2952","HD 2952",1,1,0,,9.0539800
9.8387218,21.2488844,"HD 3651","HD 3651",1,1,0,,89.7891000
286.9497376,45.3537626,"Kepler-1700","Kepler-1700",1,1,0,,1.3647600
289.5063796,45.3709728,"Kepler-909","Kepler-909",1,1,0,1.15,3.2012600
53.2284306,-9.4581715,"eps Eri","eps Eri",1,1,0,,312.2190000
53.2284306,-9.4581715,"eps Eri","eps Eri",1,1,0,0.78,312.2190000
291.1833211,45.3230937,"Kepler-191","Kepler-191",1,3,0,,1.6535900
291.1833211,45.3230937,"Kepler-191","Kepler-191",1,3,0,,1.6535900
285.1042243,45.0080745,"Kepler-983","Kepler-983",1,1,0,1.15,
293.8334488,50.2303479,"Kepler-675","Kepler-675",1,1,0,0.78,1.4740100
291.1694567,42.6407281,"Kepler-209","Kepler-209",1,2,0,0.88,1.7045000
298.0845087,40.2832525,"Kepler-1812","Kepler-1812",1,1,0,1.24,0.6821880
295.9383737,49.7911337,"Kepler-1206","Kepler-1206",1,1,0,0.69,1.2846300
291.9606620,42.4329567,"Kepler-343","Kepler-343",1,2,0,1.03,1.0500500
262.5448903,-51.6377777,"GJ 676","GJ 676 A",2,4,0,,62.3650000
223.3461495,18.2352618,"HD 131496","HD 131496",1,1,0,1.35,7.5564700
224.5892892,44.0428571,"HD 132563","HD 132563",3,1,0,,9.4809300
227.6847587,-61.4223747,"HD 134060","HD 134060",1,2,0,,41.6160000
229.2745954,71.8239428,"11 UMi","11 UMi",1,1,0,,7.9538800
10.0891431,61.2133868,"TOI-1470","TOI-1470",1,2,0,0.49,19.2202000
229.7756438,41.7324230,"HD 136418","HD 136418",1,1,0,,9.4797800
229.8564725,-7.7226935,"GJ 581","GJ 581",1,3,0,,158.7490000
230.1724206,-25.9910525,"HIP 75092","HIP 75092",1,1,0,,12.2161000
231.2323227,58.9661403,"iot Dra","iot Dra",1,2,0,,31.9200000
299.5259832,46.8992561,"Kepler-1056","Kepler-1056",1,1,0,0.90,0.9893420
289.5532320,43.8761160,"Kepler-175","Kepler-175",1,2,0,,0.7334670
290.6852287,43.8596155,"Kepler-1290","Kepler-1290",1,1,0,,0.5991710
292.3953730,43.8691326,"Kepler-1534","Kepler-1534",1,1,0,,
292.3953730,43.8691326,"Kepler-1534","Kepler-1534",1,1,0,,
288.4474035,44.8017616,"Kepler-330","Kepler-330",1,2,0,,1.3652700
